-58,-66,-54,-65,3
-64,-70,-72,-49,4
-45,-41,-37,-79,3
-32,-53,-47,-73,1
-49,-68,-63,-54,2
-29,-52,-61,-76,1
-51,-50,-56,-72,2
-64,-68,-75,-34,4
-51,-44,-33,-65,3
-40,-59,-71,-52,2
-36,-45,-41,-79,1
-55,-53,-57,-65,3
-47,-66,-57,-45,4
-45,-60,-54,-67,3
-43,-57,-68,-62,2
-38,-40,-44,-60,1
-50,-72,-70,-48,4
-41,-51,-53,-50,2
-57,-65,-55,-83,3
-29,-61,-60,-71,1
-53,-67,-73,-49,4
-32,-65,-61,-80,1
-38,-52,-75,-65,2
-51,-68,-55,-64,3
-60,-62,-58,-38,4
-49,-54,-69,-58,2
-55,-73,-61,-41,4
-28,-38,-52,-69,1
-63,-74,-32,-73,3
-29,-40,-48,-67,1
-45,-73,-64,-39,4
-56,-65,-32,-77,3
-41,-62,-61,-66,2
-50,-50,-75,-66,2
-37,-51,-56,-73,3
-62,-60,-70,-50,4
-25,-64,-62,-77,1
-50,-61,-60,-61,2
-61,-46,-29,-58,3
-35,-36,-53,-79,1
-50,-72,-81,-49,4
-51,-53,-31,-82,3
-26,-48,-56,-77,1
-53,-63,-79,-50,4
-53,-65,-67,-68,2
-37,-43,-53,-79,1
-59,-68,-76,-46,4
-46,-49,-56,-68,2
-37,-54,-33,-60,3
-53,-75,-64,-44,4
-43,-71,-29,-81,3
-51,-58,-75,-65,2
-35,-41,-44,-80,1
-57,-50,-41,-59,3
-50,-69,-73,-68,2
-53,-62,-61,-47,4
-37,-60,-62,-79,1
-31,-45,-40,-80,1
-57,-61,-82,-35,4
-61,-73,-47,-74,3
-40,-71,-62,-68,2
-57,-59,-69,-46,4
-45,-58,-64,-64,2
-34,-63,-42,-72,1
-60,-48,-45,-68,3
-63,-73,-54,-72,3
-39,-63,-52,-60,2
-54,-70,-77,-40,4
-40,-36,-45,-77,1
-49,-69,-69,-56,2
-60,-62,-58,-40,4
-26,-38,-54,-62,1
-62,-48,-58,-75,3
-60,-58,-29,-74,3
-35,-65,-45,-77,1
-44,-67,-64,-34,4
-51,-68,-53,-73,2
-50,-70,-62,-35,4
-37,-59,-52,-57,2
-37,-62,-50,-77,1
-47,-64,-57,-76,3
-51,-64,-73,-59,2
-39,-55,-43,-74,3
-56,-71,-65,-47,4
-27,-62,-61,-76,1
-26,-45,-62,-61,1
-42,-64,-63,-51,2
-62,-49,-60,-67,3
-56,-66,-73,-46,4
-45,-68,-65,-33,4
-43,-49,-65,-71,2
-41,-60,-49,-78,3
-40,-58,-40,-80,1
-49,-61,-45,-72,3
-54,-49,-61,-53,2
-46,-75,-65,-49,4
-28,-52,-51,-60,1
-39,-53,-54,-72,2
-37,-59,-58,-58,3
-25,-42,-51,-79,1
-61,-72,-67,-33,4
-54,-71,-56,-61,3
-25,-36,-46,-72,1
-51,-52,-73,-50,2
-51,-75,-59,-43,4
-48,-65,-64,-38,4
-38,-64,-49,-67,3
-29,-57,-42,-69,1
-39,-62,-63,-55,2
-44,-66,-82,-49,4
-48,-60,-70,-60,2
-58,-72,-28,-62,3
-38,-59,-57,-60,1
-46,-50,-71,-62,2
-61,-71,-74,-50,4
-63,-46,-43,-82,3
-39,-57,-44,-75,1
-49,-58,-64,-55,2
-28,-35,-47,-63,1
-48,-63,-47,-74,3
-53,-59,-72,-49,4
-40,-54,-44,-72,1
-56,-68,-63,-33,4
-54,-70,-70,-52,2
-48,-63,-60,-78,3
-50,-47,-49,-63,3
-38,-70,-75,-61,2
-59,-67,-77,-46,4
-25,-49,-61,-72,1
-48,-64,-81,-49,4
-42,-69,-39,-80,3
-32,-62,-45,-70,1
-38,-68,-57,-65,2
-45,-54,-63,-73,3
-38,-67,-57,-72,2
-27,-44,-42,-64,1
-58,-64,-67,-49,4
-52,-65,-58,-70,2
-57,-62,-61,-35,4
-36,-47,-62,-77,1
-62,-52,-61,-68,3
-44,-74,-31,-80,3
-36,-40,-61,-67,1
-63,-59,-73,-33,4
-54,-59,-60,-71,2
-53,-65,-73,-38,4
-59,-45,-31,-63,3
-47,-64,-55,-54,2
-32,-51,-51,-65,1
-56,-62,-66,-49,4
-41,-42,-30,-68,3
-50,-65,-62,-52,2
-27,-59,-42,-74,1
-48,-69,-51,-79,3
-62,-68,-82,-49,4
-27,-63,-40,-74,1
-50,-53,-65,-70,2
-40,-42,-41,-59,1
-43,-60,-70,-43,4
-62,-46,-34,-66,3
-52,-54,-72,-56,2
-44,-67,-73,-51,2
-45,-74,-63,-39,4
-37,-50,-44,-70,1
-37,-51,-29,-62,3
-52,-62,-53,-53,2
-37,-49,-35,-77,3
-37,-54,-53,-59,1
-57,-60,-62,-38,4
-61,-74,-59,-75,3
-63,-63,-65,-48,4
-39,-46,-60,-63,1
-46,-67,-62,-70,2
-41,-59,-61,-65,2
-33,-62,-53,-69,1
-54,-72,-76,-37,4
-58,-64,-48,-74,3
-53,-60,-71,-43,4
-60,-67,-58,-81,3
-43,-49,-57,-58,2
-29,-57,-49,-63,1
-38,-40,-55,-80,1
-51,-72,-57,-43,4
-52,-67,-62,-70,2
-45,-69,-49,-76,3
-47,-45,-59,-70,3
-39,-59,-72,-72,2
-40,-60,-42,-60,1
-50,-68,-61,-46,4
-26,-35,-60,-69,1
-38,-49,-72,-50,2
-55,-65,-68,-36,4
-48,-55,-28,-75,3
-39,-70,-65,-73,2
-50,-67,-69,-42,4
-30,-46,-43,-74,1
-57,-74,-58,-75,3
-56,-67,-82,-49,4
-50,-67,-29,-65,3
-51,-50,-61,-54,2
-38,-62,-41,-67,1
-40,-62,-40,-77,1
-57,-74,-59,-35,4
-53,-50,-72,-53,2
-60,-44,-46,-72,3
-43,-64,-81,-34,4
-35,-55,-57,-79,1
-44,-65,-70,-61,2
-44,-41,-43,-80,3
-59,-67,-47,-79,3
-47,-62,-69,-68,2
-36,-54,-47,-72,1
-46,-67,-68,-47,4
-28,-51,-42,-67,1
-51,-41,-34,-83,3
-37,-70,-59,-66,2
-48,-62,-68,-36,4
-39,-39,-53,-65,1
-51,-61,-63,-36,4
-38,-71,-59,-59,3
-45,-70,-52,-70,2
-37,-49,-56,-66,2
-27,-35,-57,-60,1
-59,-66,-68,-36,4
-55,-43,-39,-76,3
-36,-70,-58,-75,3
-44,-71,-70,-70,2
-36,-48,-47,-68,1
-54,-70,-74,-36,4
-56,-72,-78,-40,4
-54,-59,-28,-81,3
-38,-53,-60,-55,2
-29,-48,-44,-76,1
-60,-75,-73,-37,4
-51,-58,-57,-72,2
-48,-45,-46,-61,3
-30,-63,-40,-79,1
-32,-36,-48,-79,1
-39,-53,-65,-65,2
-59,-59,-38,-64,3
-51,-70,-61,-47,4
-35,-60,-57,-72,1
-46,-74,-78,-50,4
-49,-47,-47,-75,3
-38,-50,-64,-51,2
-51,-65,-59,-56,2
-57,-73,-67,-37,4
-37,-58,-49,-58,3
-25,-52,-45,-73,1
-29,-49,-46,-67,1
-58,-72,-65,-43,4
-43,-68,-68,-68,2
-55,-43,-62,-79,3
-58,-60,-61,-44,4
-35,-63,-54,-77,1
-48,-73,-39,-78,3
-53,-63,-71,-73,2
-32,-41,-42,-74,1
-41,-58,-62,-52,2
-59,-74,-56,-78,3
-49,-65,-78,-33,4
-61,-75,-69,-40,4
-30,-60,-41,-72,1
-48,-50,-75,-71,2
-54,-60,-48,-81,3
-56,-55,-62,-73,3
-50,-70,-58,-40,4
-32,-41,-58,-60,1
-37,-52,-64,-67,2
-54,-50,-55,-73,2
-58,-73,-73,-49,4
-63,-58,-48,-73,3
-33,-53,-49,-67,1
-57,-75,-57,-43,4
-37,-55,-52,-78,1
-45,-57,-60,-71,2
-47,-72,-52,-74,3
-51,-75,-65,-43,4
-38,-53,-52,-65,1
-39,-63,-30,-75,3
-53,-65,-66,-61,2
-63,-73,-60,-40,4
-35,-38,-47,-69,1
-43,-48,-54,-74,3
-55,-50,-61,-65,2
-43,-61,-58,-36,4
-63,-73,-31,-77,3
-52,-56,-65,-68,2
-27,-48,-50,-76,1
-31,-47,-41,-60,1
-50,-52,-45,-80,3
-52,-71,-66,-57,2
-57,-65,-65,-37,4
-51,-51,-70,-55,2
-46,-74,-80,-49,4
-39,-55,-58,-61,1
-59,-42,-50,-80,3
-50,-65,-53,-61,2
-47,-61,-41,-74,3
-30,-53,-40,-75,1
-51,-75,-72,-47,4
-37,-54,-55,-60,2
-54,-45,-64,-78,3
-34,-51,-53,-72,1
-55,-66,-67,-35,4
-30,-42,-62,-63,1
-48,-61,-55,-68,2
-48,-72,-59,-41,4
-57,-45,-64,-65,3
-37,-56,-41,-62,1
-45,-58,-65,-72,2
-61,-69,-81,-47,4
-45,-67,-30,-74,3
-50,-62,-56,-62,3
-37,-36,-58,-77,1
-50,-59,-68,-64,2
-59,-64,-77,-45,4
-31,-40,-55,-67,1
-62,-67,-30,-77,3
-39,-54,-74,-55,2
-49,-68,-81,-33,4
-49,-66,-53,-50,2
-29,-57,-48,-74,1
-49,-75,-64,-35,4
-63,-54,-35,-73,3
-31,-36,-50,-66,1
-55,-66,-73,-44,4
-52,-51,-66,-63,2
-56,-57,-32,-83,3
-42,-49,-44,-73,3
-44,-66,-82,-43,4
-31,-65,-55,-69,1
-52,-69,-63,-59,2
-40,-52,-41,-80,1
-52,-73,-59,-45,4
-55,-50,-75,-71,2
-57,-74,-46,-80,3
-31,-57,-45,-67,1
-60,-73,-66,-40,4
-55,-60,-61,-51,2
-63,-61,-57,-60,3
-40,-50,-48,-64,3
-52,-67,-72,-49,4
-55,-56,-65,-67,2
-25,-48,-51,-64,1
-56,-61,-29,-76,3
-37,-40,-56,-63,1
-48,-50,-75,-69,2
-43,-66,-71,-45,4
-59,-69,-63,-45,4
-63,-67,-64,-66,3
-25,-61,-51,-79,1
-47,-54,-64,-63,2
-63,-70,-74,-49,4
-43,-49,-60,-64,2
-31,-63,-43,-71,1
-60,-41,-55,-79,3
-46,-47,-62,-69,3
-52,-67,-77,-34,4
-46,-49,-58,-63,2
-40,-61,-58,-75,1
-50,-61,-80,-40,4
-35,-50,-53,-59,1
-58,-63,-28,-72,3
-41,-51,-57,-56,2
-46,-63,-34,-63,3
-44,-58,-67,-68,2
-28,-46,-49,-72,1
-52,-62,-66,-43,4
-39,-56,-52,-60,1
-50,-73,-52,-71,3
-45,-64,-74,-72,2
-50,-70,-77,-33,4
-54,-59,-61,-52,2
-37,-57,-39,-61,3
-55,-59,-71,-48,4
-39,-47,-56,-76,1
-37,-51,-66,-58,2
-44,-45,-55,-75,3
-49,-64,-64,-48,4
-30,-43,-58,-61,1
-51,-75,-71,-48,4
-44,-53,-57,-62,2
-52,-58,-40,-78,3
-37,-48,-42,-72,1
-32,-46,-62,-72,1
-51,-68,-59,-41,4
-49,-48,-38,-79,3
-45,-66,-73,-62,2
-26,-64,-48,-78,1
-44,-65,-64,-69,2
-60,-67,-45,-77,3
-63,-62,-57,-41,4
-35,-46,-50,-68,1
-49,-58,-57,-61,2
-49,-68,-31,-61,3
-59,-65,-66,-33,4
-58,-41,-62,-76,3
-38,-57,-48,-74,1
-58,-68,-58,-45,4
-40,-60,-72,-64,2
-38,-72,-64,-59,3
-25,-49,-44,-62,1
-51,-68,-78,-40,4
-43,-58,-70,-50,2
-47,-69,-52,-60,2
-29,-65,-46,-70,1
-50,-61,-58,-50,4
-55,-63,-42,-82,3
-32,-51,-49,-64,1
-58,-55,-43,-83,3
-58,-62,-61,-42,4
-43,-53,-71,-66,2
-54,-71,-61,-36,4
-53,-67,-63,-52,2
-39,-35,-46,-62,1
-59,-62,-33,-68,3
-28,-51,-42,-65,1
-43,-55,-51,-73,2
-45,-44,-61,-60,3
-57,-74,-59,-37,4
-35,-42,-48,-69,1
-39,-55,-36,-83,3
-51,-67,-74,-73,2
-47,-73,-57,-48,4
-37,-50,-69,-66,2
-36,-49,-56,-75,3
-52,-75,-73,-36,4
-28,-56,-53,-76,1
-46,-50,-60,-50,2
-32,-54,-46,-78,1
-53,-56,-43,-63,3
-48,-61,-76,-41,4
-46,-62,-49,-70,3
-38,-64,-73,-56,2
-44,-61,-68,-40,4
-26,-50,-55,-73,1
-38,-41,-41,-79,3
-48,-70,-75,-45,4
-25,-56,-48,-62,1
-38,-50,-70,-66,2
-48,-61,-59,-41,4
-49,-58,-75,-50,2
-25,-57,-54,-62,1
-57,-69,-55,-65,3
-37,-63,-29,-78,3
-45,-60,-57,-46,4
-39,-66,-66,-56,2
-32,-52,-45,-68,1
-64,-74,-67,-46,4
-33,-43,-57,-63,1
-49,-56,-52,-56,2
-51,-67,-31,-80,3
-61,-64,-53,-67,3
-43,-60,-71,-58,2
-29,-46,-61,-80,1
-46,-74,-78,-44,4
-29,-48,-54,-78,1
-44,-65,-57,-44,4
-45,-52,-60,-69,2
-44,-51,-42,-70,3
-51,-67,-52,-60,3
-47,-73,-66,-39,4
-33,-44,-54,-79,1
-42,-66,-51,-51,2
-60,-55,-28,-78,3
-43,-64,-82,-44,4
-29,-42,-44,-76,1
-37,-51,-66,-69,2
-47,-49,-41,-78,3
-56,-70,-76,-34,4
-50,-56,-55,-54,2
-28,-38,-49,-64,1
-25,-42,-54,-69,1
-57,-74,-63,-44,4
-63,-63,-50,-82,3
-50,-49,-55,-65,2
-63,-53,-60,-73,3
-39,-46,-48,-62,1
-44,-63,-68,-37,4
-42,-68,-51,-58,2
-40,-44,-54,-73,1
-54,-50,-59,-56,2
-59,-69,-68,-40,4
-49,-45,-55,-58,3
-52,-65,-68,-35,4
-41,-67,-73,-70,2
-62,-62,-41,-68,3
-38,-35,-52,-77,1
-44,-62,-63,-41,4
-36,-51,-48,-83,3
-46,-59,-53,-61,2
-28,-46,-57,-60,1
-29,-43,-43,-66,1
-40,-65,-72,-63,2
-61,-61,-61,-39,4
-57,-44,-39,-69,3
-61,-70,-77,-48,4
-42,-54,-59,-73,3
-30,-35,-45,-65,1
-53,-71,-54,-73,2
-46,-64,-72,-51,2
-37,-37,-51,-62,1
-47,-69,-74,-46,4
-54,-48,-61,-79,3
-39,-59,-67,-55,2
-29,-45,-41,-68,1
-52,-69,-74,-36,4
-58,-51,-62,-79,3
-34,-45,-40,-70,1
-62,-66,-75,-47,4
-51,-67,-65,-59,2
-39,-65,-31,-62,3
-39,-50,-49,-71,1
-46,-72,-61,-64,3
-50,-62,-66,-34,4
-51,-56,-72,-70,2
-28,-36,-48,-72,1
-57,-75,-58,-45,4
-53,-66,-55,-63,2
-45,-46,-62,-70,3
-58,-74,-71,-46,4
-40,-62,-40,-69,1
-51,-53,-51,-60,3
-55,-67,-64,-73,2
-48,-60,-58,-36,4
-31,-63,-52,-69,1
-46,-71,-58,-60,2
-39,-44,-35,-69,3
-25,-42,-54,-59,1
-59,-57,-37,-72,3
-46,-62,-58,-47,4
-38,-51,-64,-60,2
-64,-71,-59,-45,4
-31,-50,-58,-65,1
-45,-67,-70,-54,2
-48,-65,-52,-70,3
-53,-67,-58,-55,2
-29,-61,-62,-79,1
-39,-47,-63,-78,3
-58,-65,-78,-42,4
-60,-59,-47,-74,3
-52,-52,-53,-73,2
-59,-64,-58,-43,4
-39,-62,-58,-74,1
-40,-53,-34,-65,3
-38,-51,-68,-69,2
-27,-47,-42,-74,1
-55,-67,-61,-45,4
-40,-60,-61,-60,2
-61,-47,-55,-58,3
-39,-36,-44,-69,1
-44,-70,-63,-40,4
-60,-65,-73,-35,4
-54,-67,-54,-52,2
-25,-64,-54,-62,1
-41,-73,-51,-76,3
-47,-68,-37,-80,3
-40,-63,-66,-59,2
-60,-61,-70,-37,4
-39,-46,-51,-79,1
-45,-64,-33,-68,3
-51,-56,-73,-51,2
-28,-58,-54,-69,1
-57,-62,-81,-41,4
-53,-69,-76,-39,4
-44,-71,-40,-66,3
-29,-44,-52,-76,1
-48,-68,-64,-56,2
-41,-65,-61,-52,2
-37,-64,-40,-80,1
-48,-67,-81,-37,4
-63,-70,-63,-77,3
-51,-67,-58,-56,2
-35,-42,-43,-73,1
-51,-73,-79,-36,4
-43,-62,-29,-58,3
-39,-70,-51,-68,2
-59,-52,-30,-58,3
-64,-67,-61,-48,4
-36,-35,-56,-75,1
-43,-47,-31,-60,3
-34,-50,-51,-60,1
-43,-68,-52,-66,2
-56,-70,-67,-34,4
-40,-44,-53,-69,3
-28,-56,-46,-65,1
-48,-49,-64,-54,2
-48,-75,-70,-37,4
-40,-50,-63,-60,2
-38,-48,-48,-65,1
-43,-73,-80,-41,4
-63,-72,-28,-78,3
-37,-64,-62,-79,3
-28,-38,-61,-62,1
-52,-62,-60,-34,4
-50,-50,-65,-71,2
-58,-64,-58,-67,3
-60,-72,-74,-41,4
-37,-38,-60,-76,1
-37,-68,-70,-68,2
-29,-36,-47,-80,1
-57,-64,-81,-43,4
-45,-66,-62,-70,2
-45,-45,-42,-67,3
-32,-60,-61,-71,1
-47,-62,-77,-49,4
-39,-71,-63,-69,2
-53,-64,-62,-78,3
-40,-37,-44,-75,1
-40,-49,-56,-56,2
-56,-64,-77,-38,4
-61,-45,-49,-62,3
-35,-58,-60,-74,1
-42,-49,-46,-78,3
-49,-69,-60,-72,2
-57,-74,-67,-50,4
-44,-74,-60,-40,4
-27,-54,-42,-76,1
-41,-56,-56,-56,2
-47,-74,-55,-77,3
-37,-53,-57,-75,3
-45,-55,-55,-56,2
-61,-73,-72,-38,4
-33,-57,-56,-60,1
-64,-59,-69,-38,4
-57,-68,-41,-61,3
-41,-66,-53,-59,2
-40,-42,-40,-76,1
-44,-67,-59,-38,4
-44,-49,-73,-56,2
-45,-57,-64,-69,3
-27,-60,-40,-71,1
-35,-36,-58,-68,1
-42,-74,-33,-78,3
-53,-74,-75,-37,4
-44,-52,-74,-59,2
-40,-61,-59,-75,1
-39,-60,-72,-60,2
-49,-70,-51,-79,3
-47,-75,-79,-45,4
-36,-57,-60,-77,1
-44,-66,-63,-39,4
-39,-52,-54,-69,2
-55,-71,-57,-80,3
-48,-54,-41,-71,3
-49,-62,-79,-45,4
-43,-67,-64,-68,2
-32,-61,-54,-78,1
-55,-68,-62,-69,3
-28,-43,-47,-73,1
-38,-64,-52,-59,2
-62,-59,-80,-37,4
-29,-61,-56,-72,1
-43,-58,-66,-73,2
-58,-71,-67,-41,4
-63,-56,-29,-69,3
-63,-65,-62,-37,4
-55,-61,-62,-54,2
-35,-47,-41,-63,1
-58,-57,-42,-62,3
-44,-43,-64,-73,3
-64,-75,-59,-42,4
-47,-57,-54,-66,2
-25,-62,-56,-77,1
-47,-57,-61,-59,2
-35,-51,-47,-68,1
-44,-64,-61,-39,4
-48,-52,-32,-74,3
-62,-75,-57,-35,4
-42,-66,-53,-69,2
-27,-49,-51,-68,1
-53,-70,-53,-77,3
-45,-62,-58,-60,2
-46,-74,-74,-44,4
-51,-57,-50,-68,3
-27,-40,-49,-62,1
-53,-58,-69,-63,2
-57,-67,-64,-72,3
-37,-35,-48,-76,1
-61,-68,-62,-40,4
-46,-68,-78,-40,4
-40,-40,-44,-59,1
-52,-68,-55,-70,2
-57,-70,-64,-79,3
-29,-50,-57,-63,1
-55,-68,-77,-43,4
-40,-50,-29,-60,3
-38,-64,-70,-58,2
-50,-69,-59,-44,4
-55,-61,-55,-61,2
-34,-62,-59,-76,1
-62,-61,-42,-82,3
-49,-50,-52,-67,2
-59,-59,-33,-74,3
-45,-66,-61,-36,4
-39,-55,-44,-70,1
-33,-49,-60,-67,1
-63,-68,-75,-43,4
-61,-58,-34,-66,3
-42,-63,-73,-62,2
-63,-63,-67,-38,4
-44,-54,-49,-58,3
-26,-36,-62,-77,1
-44,-53,-54,-51,2
-47,-55,-47,-59,3
-26,-65,-62,-70,1
-48,-63,-77,-40,4
-49,-70,-51,-64,2
-32,-48,-59,-76,1
-53,-43,-39,-78,3
-47,-52,-58,-68,2
-62,-63,-81,-40,4
-52,-59,-49,-61,3
-38,-58,-45,-66,1
-41,-69,-56,-66,2
-49,-68,-69,-36,4
-29,-62,-41,-77,1
-42,-56,-57,-53,2
-43,-65,-77,-49,4
-48,-69,-30,-69,3
-40,-52,-65,-65,2
-58,-61,-59,-73,3
-34,-36,-55,-74,1
-45,-65,-68,-47,4
-58,-71,-72,-34,4
-56,-48,-36,-68,3
-44,-61,-69,-62,2
-29,-37,-49,-59,1
-39,-52,-59,-78,1
-53,-65,-61,-54,2
-53,-61,-68,-41,4
-55,-65,-58,-68,3
-40,-50,-55,-61,2
-62,-69,-66,-33,4
-42,-61,-34,-67,3
-26,-65,-40,-62,1
-46,-66,-32,-68,3
-37,-50,-58,-63,2
-53,-69,-64,-37,4
-25,-38,-46,-70,1
-53,-58,-57,-58,2
-56,-47,-44,-69,3
-62,-71,-65,-34,4
-27,-47,-56,-62,1
-41,-60,-54,-58,2
-31,-50,-53,-71,1
-52,-51,-30,-71,3
-56,-63,-58,-41,4
-46,-66,-72,-34,4
-39,-68,-52,-57,2
-26,-54,-57,-63,1
-47,-50,-48,-80,3
-39,-70,-54,-68,2
-44,-64,-31,-63,3
-26,-37,-58,-72,1
-55,-70,-71,-41,4
-47,-63,-68,-58,2
-44,-70,-47,-64,3
-32,-56,-48,-76,1
-59,-62,-58,-41,4
-37,-59,-55,-73,2
-36,-53,-49,-62,3
-45,-65,-69,-35,4
-25,-47,-55,-75,1
-53,-63,-60,-35,4
-48,-69,-40,-76,3
-37,-53,-61,-66,2
-30,-50,-49,-78,1
-25,-43,-60,-64,1
-58,-73,-54,-76,3
-54,-72,-74,-46,4
-48,-68,-54,-69,2
-56,-71,-64,-69,3
-31,-35,-54,-71,1
-44,-68,-65,-67,2
-62,-74,-64,-42,4
-37,-52,-61,-70,2
-49,-59,-81,-33,4
-36,-47,-60,-75,1
-60,-59,-50,-71,3
-31,-42,-45,-62,1
-63,-65,-65,-50,4
-37,-57,-58,-58,2
-38,-63,-28,-75,3
-51,-70,-70,-45,4
-62,-68,-59,-60,3
-40,-64,-72,-57,2
-28,-36,-62,-71,1
-30,-51,-42,-68,1
-50,-63,-78,-42,4
-48,-54,-74,-57,2
-36,-45,-46,-70,3
-29,-53,-45,-78,1
-60,-73,-75,-38,4
-54,-62,-52,-64,2
-47,-70,-44,-65,3
-27,-56,-51,-72,1
-39,-56,-67,-56,2
-39,-46,-59,-69,3
-55,-64,-70,-38,4
-44,-56,-74,-68,2
-27,-40,-47,-72,1
-45,-71,-60,-45,4
-55,-58,-54,-82,3
-54,-54,-41,-65,3
-38,-63,-58,-73,1
-49,-70,-61,-52,2
-59,-59,-72,-38,4
-48,-71,-58,-59,2
-41,-44,-46,-62,3
-51,-65,-62,-47,4
-34,-41,-55,-59,1
-56,-66,-73,-46,4
-43,-56,-63,-68,2
-26,-62,-54,-62,1
-55,-50,-30,-66,3
-44,-66,-66,-55,2
-26,-47,-47,-65,1
-45,-67,-65,-40,4
-43,-48,-52,-68,3
-44,-71,-81,-43,4
-58,-55,-45,-80,3
-41,-53,-55,-69,2
-39,-35,-44,-71,1
-28,-41,-60,-75,1
-45,-74,-62,-50,4
-42,-45,-54,-78,3
-41,-71,-72,-65,2
-38,-47,-52,-65,1
-37,-54,-71,-69,2
-43,-74,-57,-50,4
-56,-69,-64,-65,3
-54,-60,-69,-39,4
-31,-54,-47,-62,1
-45,-53,-58,-59,2
-55,-56,-30,-62,3
-36,-40,-53,-65,1
-41,-67,-53,-56,2
-60,-65,-81,-34,4
-43,-59,-63,-71,3
-31,-47,-55,-77,1
-45,-55,-58,-69,2
-52,-71,-61,-77,3
-52,-66,-65,-40,4
-46,-69,-81,-39,4
-42,-71,-58,-51,2
-40,-56,-38,-82,3
-30,-59,-42,-76,1
-44,-72,-60,-60,3
-37,-60,-59,-63,1
-58,-73,-69,-50,4
-47,-50,-69,-56,2
-29,-42,-54,-70,1
-52,-64,-81,-40,4
-47,-49,-53,-67,2
-52,-70,-45,-58,3
-40,-67,-42,-60,3
-28,-43,-59,-80,1
-64,-75,-77,-41,4
-44,-69,-67,-70,2
-29,-49,-43,-69,1
-38,-58,-37,-58,3
-41,-59,-51,-61,2
-55,-68,-82,-40,4
-29,-37,-49,-80,1
-47,-55,-33,-68,3
-52,-68,-81,-49,4
-52,-58,-69,-63,2
-62,-64,-58,-72,3
-26,-65,-55,-74,1
-37,-50,-56,-69,2
-60,-65,-80,-47,4
-32,-56,-59,-67,1
-51,-61,-82,-45,4
-39,-45,-59,-70,3
-53,-51,-56,-53,2
-56,-66,-57,-43,4
-62,-55,-36,-72,3
-34,-63,-56,-70,1
-51,-63,-68,-56,2
-40,-71,-74,-55,2
-58,-67,-62,-48,4
-39,-44,-60,-74,1
-61,-42,-50,-58,3
-26,-41,-57,-65,1
-42,-57,-63,-59,2
-36,-41,-50,-78,3
-56,-67,-57,-48,4
-37,-52,-67,-63,2
-44,-63,-62,-50,4
-46,-49,-46,-66,3
-35,-41,-57,-66,1
-40,-48,-61,-78,1
-51,-51,-63,-62,2
-60,-67,-74,-35,4
-56,-61,-33,-83,3
-46,-51,-75,-63,2
-45,-71,-62,-71,3
-30,-44,-44,-62,1
-43,-74,-74,-35,4
-59,-71,-44,-71,3
-44,-50,-57,-50,2
-38,-54,-50,-61,1
-58,-61,-64,-49,4
-59,-67,-82,-43,4
-48,-45,-30,-76,3
-26,-65,-56,-65,1
-48,-55,-67,-67,2
-38,-54,-62,-69,3
-48,-62,-70,-68,2
-40,-44,-56,-66,1
-43,-69,-63,-50,4
-52,-66,-67,-39,4
-39,-42,-47,-67,1
-39,-67,-61,-63,3
-54,-63,-51,-62,2
-51,-60,-67,-61,2
-63,-60,-70,-38,4
-52,-59,-35,-71,3
-35,-41,-54,-66,1
-61,-52,-56,-78,3
-43,-70,-78,-35,4
-28,-49,-55,-79,1
-45,-71,-58,-62,2
-32,-39,-53,-70,1
-62,-72,-63,-62,3
-61,-71,-79,-38,4
-48,-49,-64,-69,2
-49,-63,-75,-71,2
-40,-56,-42,-61,1
-60,-51,-49,-82,3
-62,-69,-71,-38,4
-28,-44,-53,-72,1
-39,-67,-60,-60,2
-58,-45,-36,-59,3
-55,-65,-78,-41,4
-29,-65,-59,-75,1
-58,-55,-45,-62,3
-59,-62,-77,-36,4
-50,-55,-63,-57,2
-38,-46,-28,-82,3
-41,-50,-71,-63,2
-63,-70,-69,-50,4
-27,-48,-58,-71,1
-41,-67,-65,-52,2
-29,-51,-53,-65,1
-53,-61,-60,-48,4
-39,-69,-33,-61,3
-62,-69,-65,-38,4
-33,-45,-56,-67,1
-48,-54,-46,-72,3
-37,-64,-54,-67,2
-31,-46,-56,-64,1
-38,-64,-71,-50,2
-38,-41,-52,-80,3
-45,-59,-75,-39,4
-40,-43,-59,-77,3
-52,-63,-74,-46,4
-26,-54,-54,-69,1
-53,-53,-62,-67,2
-31,-53,-55,-59,1
-43,-71,-66,-43,4
-43,-57,-59,-55,2
-51,-41,-30,-63,3
-50,-56,-58,-80,3
-33,-61,-57,-67,1
-43,-54,-59,-58,2
-43,-69,-78,-42,4
-49,-67,-77,-45,4
-46,-56,-46,-61,3
-31,-59,-53,-75,1
-40,-66,-73,-64,2
-41,-49,-59,-69,2
-29,-62,-58,-79,1
-64,-73,-60,-38,4
-44,-69,-28,-79,3
-44,-66,-62,-49,4
-42,-49,-56,-62,2
-53,-42,-45,-79,3
-38,-58,-54,-76,1
-47,-64,-55,-51,2
-63,-75,-61,-42,4
-25,-39,-60,-77,1
-48,-71,-45,-62,3
-33,-51,-55,-71,1
-56,-54,-59,-71,3
-49,-61,-76,-38,4
-52,-56,-70,-51,2
-38,-45,-41,-62,1
-37,-62,-57,-58,2
-64,-70,-81,-44,4
-58,-68,-53,-81,3
-34,-55,-53,-66,1
-61,-62,-75,-48,4
-53,-44,-56,-76,3
-41,-53,-59,-64,2
-53,-64,-67,-45,4
-41,-66,-39,-82,3
-29,-58,-58,-65,1
